Id,Name,Lat,Lon,Type,Icon,City,District
181126,關東路60-74號,24.783376,121.022648,便利店,🏪,新竹市,東區
181127,長文街509,22.910072,120.338469,森林,🌲,臺南市,關廟區
181131,鼎中路,22.672205,120.3211,公園,🌳,高雄市,三民區
181136,建興路271-291,24.146776,120.492824,便利店,🏪,彰化縣,伸港鄉
181137,建興路549-559,24.149057,120.488227,自助洗衣店&乾洗店,🧺,彰化縣,伸港鄉
181138,建興路291-323,24.14773,120.492921,服裝店,👕,彰化縣,伸港鄉
181140,麻善大橋,23.167975,120.265298,橋樑,🌉,臺南市,善化區
181141,彰4鄉道423-45,24.147888,120.478207,公車站,🚌,彰化縣,伸港鄉
181143,永強街67-57號,24.970357,121.258605,車站,🚉,桃園市,中壢區
181146,臺北,25.044496,121.55871,電影院,🎬,臺北市,信義區
181147,崙新南路85-61號,22.519715,120.57276,超市,🛒,屏東縣,潮州鎮
181150,西盛街,25.012824,121.427979,便利店,🏪,新北市,新莊區
181153,學府路,24.799306,120.986388,義式餐廳,🍝,新竹市,東區
181154,北大路166巷36-,24.81168,120.966255,自助洗衣店&乾洗店,🧺,新竹市,北區
181155,軍輝路155-133,23.455857,120.460371,餐廳,🍴,嘉義市,東區
181156,環河東路二段88-9,25.010513,121.524118,公園,🌳,新北市,永和區
181157,榮濱路24-46號,24.840766,120.929993,餐廳,🍴,新竹市,北區
181158,聖軍路40-68號,24.842167,120.929221,便利店,🏪,新竹市,北區
181160,埔頂一路,24.789589,121.016575,水邊,🌊,新竹市,東區
181163,光明六路東二段9號,24.811713,121.037342,公園,🌳,新竹縣,竹北市
181164,富林路一段375-3,23.97319,120.696435,森林,🌲,南投縣,草屯鎮
181165,藍昌路255-231,22.719497,120.290672,路邊,🛣️,高雄市,楠梓區
181167,南134鄉道,23.089318,120.261775,森林,🌲,臺南市,新市區
181168,竹22鄉道,24.789401,121.073227,森林,🌲,新竹縣,芎林鄉
181169,未命名的道路,24.749333,121.094183,橋樑,🌉,新竹縣,芎林鄉
181171,擬餌,23.472142,120.482341,水邊,🌊,嘉義市,東區
181172,番路,23.446211,120.585876,咖啡杯,☕,嘉義縣,番路鄉
181173,新華路一段492號,24.993542,121.11223,便利店,🏪,桃園市,觀音區
181174,中山路一段549-5,24.735588,121.762072,咖啡杯,☕,宜蘭縣,宜蘭市
181175,介壽北路156-17,24.070953,120.548035,水邊,🌊,彰化縣,彰化市
181176,中興路100巷29-,24.070408,120.546034,便利店,🏪,彰化縣,彰化市
181177,曉陽路17-13號,24.072166,120.541766,拉麵店,🍜,彰化縣,彰化市
181178,中山路二段382巷2,24.074062,120.545024,義式餐廳,🍝,彰化縣,彰化市
181181,京吉二路53-33號,22.68391,120.343373,咖啡杯,☕,高雄市,仁武區
181183,正南三路26-38號,23.026534,120.232879,公車站,🚌,臺南市,永康區
181185,府安路五段267巷3,23.021494,120.193194,電器行,🔌,臺南市,安南區
181186,延平路,23.904588,120.546572,水邊,🌊,彰化縣,永靖鄉
181187,海佃路一段158巷1,23.025531,120.199181,公園,🌳,臺南市,安南區
181188,信義路,23.572799,119.568595,拉麵店,🍜,澎湖縣,馬公市
181189,馬公,23.575565,119.581486,大學&學院,🎓,澎湖縣,馬公市
181191,文學路,23.567471,119.582702,便利店,🏪,澎湖縣,馬公市
181192,文光路135巷42-,23.57836,119.570117,飯店,🏨,澎湖縣,馬公市
181193,文安路160號,23.562326,119.580988,飯店,🏨,澎湖縣,馬公市
181196,202縣道,23.569732,119.607371,森林,🌲,澎湖縣,馬公市
181197,永安橋,23.623468,119.605067,橋樑,🌉,澎湖縣,白沙鄉
181198,馬公,23.564855,119.585691,餐廳,🍴,澎湖縣,馬公市
181200,白沙,23.650639,119.605299,主題樂園,🎡,澎湖縣,白沙鄉
181201,澎湖童樂園,23.56008,119.612319,森林,🌲,澎湖縣,湖西鄉
181203,白沙,23.660223,119.597384,路邊,🛣️,澎湖縣,白沙鄉
181204,跨海大橋,23.644464,119.543504,橋樑,🌉,澎湖縣,西嶼鄉
181205,馬公,23.570355,119.573495,郵局,📮,澎湖縣,馬公市
181206,澎5鄉道,23.599405,119.510749,郵局,📮,澎湖縣,西嶼鄉
181207,文山路10-30號,23.563596,119.584981,藥局,💊,澎湖縣,馬公市
181209,新店路525-479,23.563429,119.584269,飯店,🏨,澎湖縣,馬公市
181210,白沙,23.647863,119.599427,餐廳,🍴,澎湖縣,白沙鄉
181212,光復路,24.858161,121.016291,橋樑,🌉,新竹縣,湖口工業區
181213,大聖路168號,23.056374,120.22049,藥局,💊,臺南市,安南區
181215,金城街65號,24.911586,121.210084,超市,🛒,桃園市,平鎮區
181216,中正路1307巷20,24.969779,121.200888,電器行,🔌,桃園市,中壢區
181220,少年街104巷9-1,24.806129,120.957046,五金行,🔧,新竹市,北區
181221,榮華街47-33號,24.975639,121.322056,飯店,🏨,桃園市,桃園區
181223,忠義一街64-62號,23.996088,121.632981,飯店,🏨,花蓮縣,花蓮市
181224,社頭,23.887311,120.614021,森林,🌲,彰化縣,社頭鄉
181226,寧夏東一街24-38,24.168723,120.661838,自助洗衣店&乾洗店,🧺,臺中市,西屯區
181232,怡安路2段591巷,23.044436,120.19428,超市,🛒,臺南市,安南區
181233,通樹路99號,22.756347,120.304185,超市,🛒,高雄市,橋頭區
181234,台2乙線47-39號,25.080942,121.512995,公車站,🚌,臺北市,士林區
181235,竹光路35巷2-40,24.813562,120.961185,公車站,🚌,新竹市,北區
181236,鑫富安居麗景接待會館,24.334446,120.730729,公車站,🚌,臺中市,后里區
181237,田中,23.875325,120.587918,公車站,🚌,彰化縣,田中鎮
181238,漁港路1780,23.9703,120.324814,水邊,🌊,彰化縣,芳苑鄉
181239,貝林古堡 • 菲尼克,23.878196,120.501124,水邊,🌊,彰化縣,埤頭鄉
181240,花東縱谷公路,23.219682,121.281936,水邊,🌊,花蓮縣,富里鄉
181250,華山路,24.160291,120.571344,森林,🌲,臺中市,大肚區
181254,竹14鄉道143-9,24.834971,121.056138,公車站,🚌,新竹縣,新埔鎮
181255,宜33鄉道272-3,24.666059,121.743131,便利店,🏪,宜蘭縣,冬山鄉
181258,科專七路219-18,24.705374,120.903095,公園,🌳,苗栗縣,竹南鎮
181260,林口高架橋,25.117657,121.290077,海灘,🏖️,新北市,林口區
181262,安和路四段36巷41,23.051182,120.220246,服裝店,👕,臺南市,安南區
181264,民族路358-380,24.019181,120.625843,咖啡杯,☕,彰化縣,芬園鄉
181270,雲215鄉道,23.692905,120.568834,便利店,🏪,雲林縣,斗六市
181277,義教街770-784,23.498738,120.452122,服裝店,👕,嘉義市,東區
181278,高鐵南路六段,24.957615,121.155432,橋樑,🌉,桃園市,中壢區
181279,新生路307-297,24.928946,121.259904,森林,🌲,桃園市,中壢區
181282,南濱路,23.935588,121.593824,路邊,🛣️,花蓮縣,吉安鄉
181285,南濱路,23.96562,121.607738,公園,🌳,花蓮縣,花蓮市
181286,化成路630巷,25.055292,121.467596,服裝店,👕,新北市,新莊區
181288,建昌路88-114號,23.987768,121.594245,公園,🌳,花蓮縣,花蓮市
181290,林尾路156之12號,24.818436,121.73757,森林,🌲,宜蘭縣,礁溪鄉
181293,湖口,24.865729,121.012441,森林,🌲,新竹縣,湖口鄉
181294,枋寮公路203-18,24.835931,121.053984,餐廳,🍴,新竹縣,新埔鎮
181295,圓通路296巷,24.990512,121.488404,森林,🌲,新北市,中和區
181298,龍江路253號,24.929174,121.257404,拉麵店,🍜,桃園市,平鎮區
181301,鹿和路一段46-48,24.068341,120.45335,壽司,🍣,彰化縣,鹿港鎮
181302,泰林路二段414-4,25.064351,121.427208,森林,🌲,新北市,泰山區
181303,平原路246-286,24.117199,120.492623,服裝店,👕,彰化縣,和美鎮
181304,臺東,22.762412,121.134004,水邊,🌊,臺東縣,台東市
181306,大裕路112-130,22.656009,120.32856,公車站,🚌,高雄市,三民區
181307,水湳街275-115,25.092427,121.469551,路邊,🛣️,新北市,蘆洲區
181309,新昊貿易煙火批發零售,24.929826,121.007132,水邊,🌊,新竹縣,新豐鄉
181311,沙田路二段132巷9,24.141908,120.554179,服裝店,👕,臺中市,大肚區
181315,寶中路97巷,24.980747,121.549674,韓國餐廳,🥘,新北市,新店區
181316,嘉豐一街75-33號,24.816247,121.028687,公園,🌳,新竹縣,竹北市
181317,永科三路16-18號,23.04113,120.277502,水邊,🌊,臺南市,永康區
181319,共和村魚池52,23.869299,121.524777,水邊,🌊,花蓮縣,壽豐鄉
181320,勝利路212-218,24.547762,120.819448,義式餐廳,🍝,苗栗縣,苗栗市
181321,敬軍路53-47號,22.693131,120.485094,公園,🌳,屏東縣,屏東市
181324,中興路117-115,24.97025,121.101296,公車站,🚌,桃園市,新屋區
181326,中山路114-138,23.553089,120.347397,公園,🌳,嘉義縣,新港鄉
181328,芳華道,23.896322,121.534517,大學&學院,🎓,花蓮縣,壽豐鄉
181329,甲后路一段227巷3,24.308246,120.727734,郵局,📮,臺中市,后里區
181332,國光路28號,25.009198,121.518329,拉麵店,🍜,新北市,永和區
181333,化成路113巷35-,25.047317,121.462772,公園,🌳,新北市,新莊區
181335,祥和二路西段52-6,23.458672,120.285325,餐廳,🍴,嘉義縣,朴子市
181336,大仁路503號,22.870925,120.267098,公園,🌳,高雄市,路竹區
181337,"No. 47-43,",22.865364,120.265314,便利店,🏪,高雄市,路竹區
181338,大富路,23.466906,120.414945,公園,🌳,嘉義市,西區
181345,內山公路,24.274627,120.78663,橋樑,🌉,臺中市,石岡區
181347,明德路580-582,24.251925,120.575851,森林,🌲,臺中市,沙鹿區
181349,圓通路252巷13-,24.992094,121.492277,森林,🌲,新北市,中和區
181353,友愛路119-105,23.479498,120.434241,電器行,🔌,嘉義市,西區
181354,國光街21-11號,24.811116,120.961452,便利店,🏪,新竹市,北區
181361,長安街285巷20-,25.083856,121.457128,路邊,🛣️,新北市,蘆洲區
181362,中山二路272-28,25.078232,121.469027,公車站,🚌,新北市,蘆洲區
181365,南投,23.902543,120.689476,自助洗衣店&乾洗店,🧺,南投縣,南投市
181366,大享街,24.969172,121.187763,大學&學院,🎓,桃園市,中壢區
181367,南投,23.950442,120.694928,圖書館,📚,南投縣,南投市
181368,中興會堂,23.949355,120.696498,公園,🌳,南投縣,南投市
181369,智仁街267-247,22.858158,120.265112,餐廳,🍴,高雄市,路竹區
181370,執信一街93-79號,24.945912,121.22788,藥局,💊,桃園市,中壢區
181371,中興路234-282,22.857083,120.263065,餐廳,🍴,高雄市,路竹區
181373,成都路22-40號,24.951184,121.231268,超市,🛒,桃園市,中壢區
181374,衡陽街42-48號,24.949844,121.230454,公車站,🚌,桃園市,中壢區
181376,東林二街35-17號,24.949754,121.22834,拉麵店,🍜,桃園市,中壢區
181377,國昌路78-84號,22.854523,120.258765,公車站,🚌,高雄市,路竹區
181379,延平路191-173,22.858096,120.255547,藥局,💊,高雄市,路竹區
181380,民族街180-67號,24.997256,121.518309,水邊,🌊,新北市,永和區
181382,中央公路,23.44224,120.245474,便利店,🏪,嘉義縣,朴子市
181383,嘉62鄉道152-1,23.499459,120.371057,公車站,🚌,嘉義縣,太保市
181385,安和路五段171巷1,23.06484,120.21574,服裝店,👕,臺南市,安南區
181390,大林,23.600978,120.453941,路邊,🛣️,嘉義縣,大林鎮
181392,民族東路177-11,25.068202,121.540378,機場,✈️,臺北市,中山區
181396,南華大學-社會科學院,23.56906,120.495055,大學&學院,🎓,嘉義縣,大林鎮
181402,信義路233-247,23.895881,120.367141,公車站,🚌,彰化縣,二林鎮
181403,斗苑路五段345-3,23.900491,120.365252,郵局,📮,彰化縣,二林鎮
181404,165縣道315-3,23.439444,120.453725,公車站,🚌,嘉義縣,中埔鄉
181406,東西向快速公路南寮竹,24.828495,120.962935,水邊,🌊,新竹市,北區
181407,東西向快速公路南寮竹,24.82764,120.965827,路邊,🛣️,新竹市,北區
181408,中華路435-413,24.580087,120.82461,拉麵店,🍜,苗栗縣,苗栗市
181411,文化街36-52號,24.253584,120.72855,水邊,🌊,臺中市,豐原區
181412,鈺泰冷凍空調設備材料,23.709912,120.444947,超市,🛒,雲林縣,虎尾鎮
181413,金山街195-171,24.910209,121.159919,公園,🌳,桃園市,楊梅區
181414,振興路,25.03595,121.38382,大學&學院,🎓,桃園市,龜山區
181415,中山北路一段390巷,24.910417,121.158603,公園,🌳,桃園市,楊梅區
181416,北63-1鄉道103,25.054347,121.456497,路邊,🛣️,新北市,新莊區
181417,景隆街23-21號,24.999829,121.541667,公園,🌳,臺北市,文山區
181419,撫遠街,25.066253,121.565502,機場,✈️,臺北市,松山區
181425,藝文街223-131,25.021587,121.451224,公園,🌳,新北市,板橋區
181427,女中路二段,24.747566,121.760895,公園,🌳,宜蘭縣,宜蘭市
181428,宜14鄉道270-2,24.742084,121.748854,咖啡杯,☕,宜蘭縣,宜蘭市
181430,長興路一段103-9,25.061439,121.292982,飯店,🏨,桃園市,蘆竹區
181434,尖豐公路1152-1,24.712601,120.902556,超市,🛒,苗栗縣,竹南鎮
181435,縱貫公路1252-1,24.693353,120.915104,漢堡,🍔,苗栗縣,頭份市
181437,北64鄉道350-3,25.091149,121.484021,路邊,🛣️,新北市,蘆洲區
181439,撫遠街403巷2-1,25.066102,121.566144,公車站,🚌,臺北市,松山區
181442,廠橫路21巷7-9號,22.572043,120.356181,公園,🌳,高雄市,小港區
181443,宏平路606-646,22.569991,120.352616,拉麵店,🍜,高雄市,小港區
181444,民義街35-37號,22.570706,120.350127,公園,🌳,高雄市,小港區
181447,二美街18-40號,22.564252,120.347666,便利店,🏪,高雄市,小港區
181448,宮田街27-25號,22.560464,120.351185,公園,🌳,高雄市,小港區
181449,南北路54-68號,22.56161,120.354777,公園,🌳,高雄市,小港區
181450,中鋼路,22.559296,120.3543,餐廳,🍴,高雄市,小港區
181452,161縣道132-1,23.46292,120.230421,路邊,🛣️,嘉義縣,朴子市
181454,四維路二段261巷3,23.45818,120.236455,路邊,🛣️,嘉義縣,朴子市
181455,中興路233-185,23.459706,120.242157,便利店,🏪,嘉義縣,朴子市
181456,167縣道20號,23.462804,120.247881,公園,🌳,嘉義縣,朴子市
181459,中興路261-235,23.459713,120.241579,餐廳,🍴,嘉義縣,朴子市
181461,石牌路二段343巷8,25.124403,121.523427,森林,🌲,臺北市,北投區
181463,匹克王 PICKLE,24.147665,120.621745,水邊,🌊,臺中市,南屯區
181466,文昌路107巷67號,23.127364,120.289087,餐廳,🍴,臺南市,善化區
181467,彰87-1鄉道83-,23.915781,120.542884,服裝店,👕,彰化縣,永靖鄉
181468,五福巷19弄6號,23.906067,120.538698,路邊,🛣️,彰化縣,永靖鄉
181469,興業東路89-71號,23.469099,120.449607,森林,🌲,嘉義市,西區
181470,國華街21-17號,23.470708,120.449405,餐廳,🍴,嘉義市,西區
181472,國華街75-61號,23.47258,120.449293,便利店,🏪,嘉義市,西區
181473,大學路三段301-2,23.694697,120.526565,體育館,🏋️,雲林縣,斗六市
181475,和平新路,24.245198,120.636198,機場,✈️,臺中市,大雅區
181476,三陽路,25.058966,121.482089,體育館,🏋️,新北市,三重區
181478,自強路四段32-24,25.076814,121.488902,公車站,🚌,新北市,三重區
181480,縱貫公路195-15,23.757909,120.496353,便利店,🏪,雲林縣,莿桐鄉
181481,北平路8-24號,23.759032,120.500201,路邊,🛣️,雲林縣,莿桐鄉
181482,新埔八街56-130,25.021068,121.298252,公園,🌳,桃園市,桃園區
181485,正南三路166-22,23.030952,120.235299,便利店,🏪,臺南市,永康區
181486,臺西,23.690661,120.20724,公園,🌳,雲林縣,台西鄉
181487,民族路30巷55號,23.697738,120.194726,橋樑,🌉,雲林縣,台西鄉
181488,民生路45-1號,23.699082,120.199738,藥局,💊,雲林縣,台西鄉
181495,新春街125巷,25.18321,121.440501,森林,🌲,新北市,淡水區
181496,民生路一段577-5,23.907775,120.524983,便利店,🏪,彰化縣,田尾鄉
181497,福來路,23.800902,120.450021,路邊,🛣️,雲林縣,西螺鎮
181499,新莊路550-586,25.032902,121.444323,服裝店,👕,新北市,新莊區
181500,中山路125-29號,23.699664,120.20108,拉麵店,🍜,雲林縣,台西鄉
181502,五福路138-168,23.581455,119.575148,便利店,🏪,澎湖縣,馬公市
181503,大安路,24.99872,121.423022,公車站,🚌,新北市,樹林區
181504,中正一路503-50,24.964991,121.380848,森林,🌲,新北市,樹林區
181508,壽文路26-56號,23.875585,121.513238,咖啡杯,☕,花蓮縣,壽豐鄉
181511,青山路3號,25.012107,121.218456,美容院,💅,桃園市,中壢區
181517,振興路,25.008749,121.354363,森林,🌲,桃園市,龜山區
181518,世賢路一段,23.485822,120.424036,路邊,🛣️,嘉義市,西區
181521,永樂街38巷19弄4,25.08952,121.45678,公園,🌳,新北市,蘆洲區
181525,斗南,23.685262,120.443279,公園,🌳,雲林縣,斗南鎮
181526,高發二路282號,22.925981,120.290059,公園,🌳,臺南市,歸仁區
181527,大武路一段,22.920029,120.291961,公車站,🚌,臺南市,歸仁區
181528,歸仁十五路,22.921567,120.290034,公園,🌳,臺南市,歸仁區
181532,富農街一段131巷4,22.982017,120.233402,拉麵店,🍜,臺南市,東區
181534,復興路227巷28弄,25.091313,121.479217,森林,🌲,新北市,蘆洲區
181538,民族路408巷22-,25.093384,121.474448,便利店,🏪,新北市,蘆洲區
181541,中興街112-128,25.089184,121.482167,路邊,🛣️,新北市,蘆洲區
181544,過勇路65-57號,22.586583,120.36266,便利店,🏪,高雄市,鳳山區
181545,華陽路,23.929884,120.678377,主題樂園,🎡,南投縣,南投市
181550,苗27鄉道19-1號,24.552259,120.818321,拉麵店,🍜,苗栗縣,苗栗市
181551,公車站,23.612372,120.440068,公車站,🚌,嘉義縣,大林鎮
181552,中航路三段,24.263664,120.578878,森林,🌲,臺中市,沙鹿區
181555,光復路28-58號,22.540914,120.535476,橋樑,🌉,屏東縣,潮州鎮
181558,擬餌,22.777871,120.303021,水邊,🌊,高雄市,岡山區
181560,桃林鐵馬道,25.017522,121.312125,拉麵店,🍜,桃園市,桃園區
181563,鹿港,24.108261,120.459562,郵局,📮,彰化縣,鹿港鎮
181567,遊園南路314巷96,24.17945,120.57918,服裝店,👕,臺中市,龍井區
181568,市道177甲線133,22.969286,120.299996,公車站,🚌,臺南市,歸仁區
181570,大德三街68號,25.017294,121.317511,水邊,🌊,桃園市,桃園區
181571,仁華街75-101號,25.083025,121.485363,服裝店,👕,新北市,三重區
181572,興隆路五段358巷,24.795533,121.047468,水邊,🌊,新竹縣,竹北市
181575,復興路65巷2-1號,24.986796,121.534935,路邊,🛣️,新北市,新店區
